Date,Predicted_Return,Actual_Return,Position,Strategy_Return,Equity,Long_Entry,Long_Exit,Short_Entry,Short_Exit
2024-11-11,0.0061781718187193975,-0.012028551286570401,1,-0.012028551286570401,1.1168019349465232,True,False,False,False
2024-11-12,-0.005556142718797339,0.0,-1,-0.0,1.1168019349465232,False,False,False,False
2024-11-13,-0.0140359546202211,0.003969138830665009,-1,-0.003969138830665009,1.1123691930203652,False,False,False,False
2024-11-14,-0.011497592451560576,0.013770433546552925,-1,-0.013770433546552925,1.0970513869686456,False,False,False,False
2024-11-15,-0.0005952492258360852,-0.014109192884059237,0,-0.0,1.0970513869686456,True,False,False,True
2024-11-18,-0.0033028157552083335,0.013422222222222268,-1,-0.013422222222222268,1.0823265194635554,False,False,True,False
2024-11-19,-0.0036154617270757945,0.0011402508551881015,-1,-0.0011402508551881015,1.0810923957241443,False,False,False,False
2024-11-20,-0.0003691760675280955,0.0031540213772559963,0,0.0,1.0810923957241443,True,False,False,True
2024-11-21,-0.0033739914540120088,-0.0020960698689955885,-1,0.0020960698689955885,1.083358440920422,False,False,True,False
2024-11-22,-0.00897109694224662,0.005907579205321172,-1,-0.005907579205321172,1.0769584151229314,False,False,False,False
2024-11-25,-0.010953796575238197,0.013050854830991429,-1,-0.013050854830991429,1.0629031871881474,False,False,False,False
2024-11-26,-0.003970700315291276,0.009404388714733532,-1,-0.009404388714733532,1.0529072324497009,False,False,False,False
2024-11-27,0.0027078307051258094,-0.0005530502850335891,1,-0.0005530502850335891,1.0523249218046806,False,False,False,False
2024-11-29,-0.0025065306811803273,0.01021580896437239,-1,-0.01021580896437239,1.041574571435076,False,False,False,False
2024-12-02,-0.010324443993463795,0.009522605654573761,-1,-0.009522605654573761,1.031656067531468,False,False,False,False
2024-12-03,-0.013776742156685654,0.012771818523310665,-1,-0.012771818523310665,1.018479943458484,False,False,False,False
2024-12-04,-0.013668039079403227,0.001483618380383207,-1,-0.001483618380383207,1.0169689078943172,False,False,False,False
2024-12-05,-0.02165888817750552,0.0001234517098061855,-1,-0.0001234517098061855,1.016843361343818,False,False,False,False
2024-12-06,-0.04345241795251679,-0.0008229098090848776,-1,0.0008229098090848776,1.0176801317201705,False,False,False,False
2024-12-09,-0.06898835329380329,0.016101136550815336,-1,-0.016101136550815336,1.0012943249542923,False,False,False,False
2024-12-10,-0.06793528269851824,0.004133738601823749,-1,-0.004133738601823749,0.9971552359514416,False,False,False,False
2024-12-11,-0.06581957644217676,-0.005166081446502809,-1,0.005166081446502809,1.0023066211151737,False,False,False,False
2024-12-12,-0.07731193911739577,0.005963730780153349,-1,-0.005963730780153349,0.9963291342676777,False,False,False,False
2024-12-13,-0.0840239262538565,0.0006855944507178072,-1,-0.0006855944507178072,0.9956460565421352,False,False,False,False
2024-12-16,-0.08615258048169053,0.011727723370813672,-1,-0.011727723370813672,0.9839693950157676,False,False,False,False
2024-12-17,-0.08357532712743111,0.009719566602931795,-1,-0.009719566602931795,0.9744056389456653,False,False,False,False
2024-12-18,-0.07898501829147636,-0.02142180842670025,-1,0.02142180842670025,0.9952791698730558,False,False,False,False
2024-12-19,-0.08949566137355754,0.007014714775246848,-1,-0.007014714775246848,0.9882975703746518,False,False,False,False
2024-12-20,-0.1024545579224048,0.01881580527643227,-1,-0.01881580527643227,0.9697019557353113,False,False,False,False
2024-12-23,-0.08264003065490666,0.0030649534362843377,-1,-0.0030649534362843377,0.9667298643939087,False,False,False,False
2024-12-24,-0.07200171794585761,0.01147804285658314,-1,-0.01147804285658314,0.9556336975796567,False,False,False,False
2024-12-26,-0.06548698773963978,0.0031758326878388583,-1,-0.0031758326878388583,0.9525987648452829,False,False,False,False
2024-12-27,-0.06530921481841405,-0.013242220677939846,-1,0.013242220677939846,0.9652132879068972,False,False,False,False
2024-12-30,-0.08858057133510334,-0.013263429711647618,-1,0.013263429711647618,0.9780153265077987,False,False,False,False
2024-12-31,-0.128642615394683,-0.007057890563045207,-1,0.007057890563045207,0.9849180516512716,False,False,False,False
2025-01-02,-0.1445815731719149,-0.02623592364827088,-1,0.02623592364827088,1.0107582864541982,False,False,False,False
2025-01-03,-0.13794637386344702,-0.0020094320278859165,-1,0.0020094320278859165,1.0127893365274503,False,False,False,False
2025-01-06,-0.13068987051959421,0.006738987508218221,-1,-0.006738987508218221,1.0059641618401352,False,False,False,False
2025-01-07,-0.11010356046715561,-0.011387755102040783,-1,0.011387755102040783,1.0174198353566002,False,False,False,False
2025-01-08,-0.09825495697899682,0.0020230378597084374,-1,-0.0020230378597084374,1.0153615565104555,False,False,False,False
2025-01-10,-0.08810980584231429,-0.024103831891223712,-1,0.024103831891223712,1.0398356607773946,False,False,False,False
2025-01-13,-0.08407806016383652,-0.010344099641123025,-1,0.010344099641123025,1.0505918244628691,False,False,False,False
2025-01-14,-0.0847787433923715,-0.00477815699658705,-1,0.00477815699658705,1.0556117171394834,False,False,False,False
2025-01-15,-0.07543283104078924,0.01967592592592594,-1,-0.01967592592592594,1.0348415791865075,False,False,False,False
2025-01-16,-0.04365079291767827,-0.04040021860680209,-1,0.04040021860680209,1.0766494052090507,False,False,False,False
2025-01-17,-0.037194408689823245,0.0075352668010163805,-1,-0.0075352668010163805,1.068536564689645,False,False,False,False
2025-01-21,-0.03856452127800511,-0.031915818766849305,-1,0.031915818766849305,1.1026397840340314,False,False,False,False
2025-01-22,-0.03372806736860088,0.005344951491196668,-1,-0.005344951491196668,1.096746227876106,False,False,False,False
2025-01-23,-0.02537506557536696,-0.0007595049814592142,-1,0.0007595049814592142,1.0975792120995747,False,False,False,False
2025-01-24,-0.006890657921761811,-0.003934543503532127,-1,0.003934543503532127,1.1018976852581528,False,False,False,False
2025-01-27,0.004830026596621381,0.03178023161863728,1,0.03178023161863728,1.1369162489156972,False,False,False,False
2025-01-28,0.04115166759963939,0.03654398329417896,1,0.03654398329417896,1.178463697322953,False,False,False,False
2025-01-29,0.06423662259798255,0.004616805170821887,1,0.004616805170821887,1.1839044346143797,False,False,False,False
2025-01-30,0.08260050176936669,-0.007394719251336941,1,-0.007394719251336941,1.1751497936999935,False,False,False,False
2025-01-31,0.08671979503984015,-0.006692200850204147,1,-0.006692200850204147,1.167285455251477,False,False,False,False
2025-02-03,0.04725582316770392,-0.033855932203389866,1,-0.033855932203389866,1.12776591801648,False,False,False,False
2025-02-04,-0.05972304895652873,0.021007850532871457,-1,-0.021007850532871457,1.1040739801747232,False,False,False,False
2025-02-05,-0.08381281849444941,-0.00141752577319593,-1,0.00141752577319593,1.1056390334971358,False,False,False,False
2025-02-06,-0.05091677603477733,0.0032262227384178602,-1,-0.0032262227384178602,1.102071995706785,False,False,False,False
2025-02-07,-0.014546615408231761,-0.02396878483835007,-1,0.02396878483835007,1.128487322248252,False,False,False,False
2025-02-10,-0.013688244530769486,8.786188112291979e-05,-1,-8.786188112291979e-05,1.128388171229296,False,False,False,False
2025-02-11,-0.011415531419016333,0.021831759279595866,-1,-0.021831759279595866,1.1037534723010747,False,False,False,False
2025-02-12,0.03662356538258477,0.018270140142722036,1,0.018270140142722036,1.1239192029230314,False,False,False,False
2025-02-13,0.07210814517522796,0.019673238485245055,1,0.019673238485245055,1.1460303334402828,False,False,False,False
2025-02-14,0.08092066437463773,0.012710636359872452,1,0.012710636359872452,1.1605971082660256,False,False,False,False
2025-02-18,0.07843032549954009,-0.0005314799672935219,1,-0.0005314799672935219,1.1599802741528833,False,False,False,False
2025-02-19,0.0770046165317447,0.0016361925798666736,1,0.0016361925798666736,1.161878225270244,False,False,False,False
2025-02-20,0.049423202194978436,0.003920447584432589,1,0.003920447584432589,1.1664333079519096,False,False,False,False
2025-02-21,-0.01175769550953662,-0.0011389984948948506,-1,0.0011389984948948506,1.167761873734062,False,False,False,False
2025-02-24,-0.11144103568917359,0.006312360008144911,-1,-0.006312360008144911,1.1603905403832668,False,False,False,False
2025-02-25,-0.16961287062740285,-0.00024281667341158347,-1,0.00024281667341158347,1.160672302554141,False,False,False,False
2025-02-26,-0.16101897936410853,-0.02704015544041442,-1,0.02704015544041442,1.1920570620305888,False,False,False,False
2025-02-27,-0.14545347099793024,-0.01273090364453321,-1,0.01273090364453321,1.2072330256260855,False,False,False,False
2025-02-28,-0.12691781051642176,0.019131900547829716,-1,-0.019131900547829716,1.1841363634417517,False,False,False,False
2025-03-03,-0.08328162018841875,-0.015754217664571628,-1,0.015754217664571628,1.2027915054559473,False,False,False,False
2025-03-04,-0.067684270221486,-0.00882241734235178,-1,0.00882241734235178,1.2134030340929152,False,False,False,False
2025-03-05,-0.07171905599068715,-0.0008053236129360306,-1,0.0008053236129360306,1.2143802162082784,False,False,False,False
2025-03-06,-0.06237272044280779,-0.0017392042080257766,-1,0.0017392042080257766,1.2164922713904511,False,False,False,False
2025-03-07,-0.04808291149662182,0.015892576382101647,-1,-0.015892576382101647,1.197159075049142,False,False,False,False
2025-03-10,-0.016873482584369874,-0.048479524825364974,-1,0.048479524825364974,1.2551967781478979,False,False,False,False
2025-03-11,-0.015933070846029,-0.029189379286091027,-1,0.029189379286091027,1.2918351929839365,False,False,False,False
2025-03-12,-0.041766564152072784,-0.01747871762361897,-1,0.01747871762361897,1.3144148155383562,False,False,False,False
2025-03-13,-0.0408857403422118,-0.033643653792976236,-1,0.033643653792976236,1.3586365325326875,False,False,False,False
2025-03-14,-0.022995484143620668,0.018170545593285015,-1,-0.018170545593285015,1.3339493654735997,False,False,False,False
2025-03-17,0.002654393186412377,0.0023888706730994,1,0.0023888706730994,1.337135997992179,False,False,False,False
2025-03-18,0.02937459500036507,-0.006121495327102815,1,-0.006121495327102815,1.328950726228769,False,False,False,False
2025-03-19,0.04054402518134522,0.011989280173021822,1,0.011989280173021822,1.3448838888216665,False,False,False,False
2025-03-20,0.0665966573423489,-0.005296413306077006,1,-0.005296413306077006,1.3377608278977828,False,False,False,False
2025-03-21,0.07849014189576281,0.019476879962634357,1,0.019476879962634357,1.3638162349614624,False,False,False,False
2025-03-24,0.09752141730819336,0.011270444861868234,1,0.011270444861868234,1.3791870506393165,False,False,False,False
2025-03-25,0.11544540848388732,0.013681873782449193,1,0.013681873782449193,1.398056913788552,False,False,False,False
2025-03-26,0.12332286301937849,-0.009921787709497202,1,-0.009921787709497202,1.384185689884147,False,False,False,False
2025-03-27,0.12505986696655785,0.010472622218209693,1,0.010472622218209693,1.3986817436941554,False,False,False,False
2025-03-28,0.1050566365896178,-0.026580299307571983,1,-0.026580299307571983,1.361504364310728,False,False,False,False
2025-03-31,0.05461691321994031,0.019412574575493297,1,0.019412574575493297,1.3879346693177699,False,False,False,False
2025-04-01,0.02413560282302314,0.00477198037185433,1,0.00477198037185433,1.3945578663171703,False,False,False,False
2025-04-02,0.04435045150099832,0.0031363412339262004,1,0.0031363412339262004,1.398931675656397,False,False,False,False
2025-04-03,0.061993317423246416,-0.09245611684309255,1,-0.09245611684309255,1.2695918851964059,False,False,False,False
2025-04-04,0.0321902069462772,-0.07288744524828979,1,-0.07288744524828979,1.1770545761764797,False,False,False,False
2025-04-07,0.03671864372793691,-0.03673426053721195,1,-0.03673426053721195,1.1338163467086952,False,False,False,False
2025-04-08,0.0426372779081822,-0.049818141739226385,1,-0.049818141739226385,1.0773317232421096,False,False,False,False
2025-04-09,0.04138730864087338,0.15328848161466194,1,0.15328848161466194,1.2424742672931999,False,False,False,False
2025-04-10,-0.09029463052689682,-0.04239376414382704,-1,0.04239376414382704,1.2951474283356021,False,False,False,False
2025-04-11,-0.07356272624227853,0.04059447537023432,-1,-0.04059447537023432,1.2425715979552103,False,False,False,False
2025-04-14,-0.10723200838222309,0.022053999495331843,-1,-0.022053999495331843,1.2151679245609925,False,False,False,False
2025-04-15,-0.11013736382035574,-0.0018763578905788261,-1,0.0018763578905788261,1.2174480144846207,False,False,False,False
2025-04-16,-0.09165577611548612,-0.03893341248639545,-1,0.03893341248639545,1.2648474202132935,False,False,False,False
2025-04-17,-0.060598428295872094,0.013949657692901525,-1,-0.013949657692901525,1.2472032316675685,False,False,False,False
2025-04-21,-0.062319370269388025,-0.019392831759569466,-1,0.019392831759569466,1.2713900341092892,False,False,False,False
2025-04-22,-0.03602386809550694,0.034065023814454407,-1,-0.034065023814454407,1.2280801023198962,False,False,False,False
2025-04-23,-0.04855789455002445,0.02433163112045652,-1,-0.02433163112045652,1.198198910283876,False,False,False,False
2025-04-24,-0.044412816141823956,0.018426197458455574,-1,-0.018426197458455574,1.176120660568479,False,False,False,False
2025-04-25,-0.03598314352923888,0.004367231367279342,-1,-0.004367231367279342,1.170984269527939,False,False,False,False
2025-04-28,-0.019973649891144644,0.004109327217125312,-1,-0.004109327217125312,1.1661723119983423,False,False,False,False
2025-04-29,-0.00875561718619872,0.005091843532882943,-1,-0.005091843532882943,1.1602343450532664,False,False,False,False
2025-04-30,-0.00010912985372973798,0.006107665356753903,0,0.0,1.1602343450532664,True,False,False,True
2025-05-01,0.007043600643382353,0.0038588235294117327,1,0.0038588235294117327,1.1647114846435895,True,False,False,False
2025-05-02,0.015755384964856234,-0.037361710106881676,1,-0.037361710106881676,1.1211958717961799,False,False,False,False
2025-05-05,0.04255120830289752,-0.03145848551253961,1,-0.03145848551253961,1.0859247477065606,False,False,False,False
2025-05-06,0.05011210349765424,-0.0019106038513751092,1,-0.0019106038513751092,1.083849975701289,False,False,False,False
2025-05-07,0.0481382964462197,-0.011384816885799159,1,-0.011384816885799159,1.0715105421962519,False,False,False,False
2025-05-08,0.06354545058718153,0.006318471337579664,1,0.006318471337579664,1.0782808508450334,False,False,False,False
2025-05-09,0.06506092686358324,0.005266089422249187,1,0.005266089422249187,1.0839591742278822,False,False,False,False
2025-05-12,0.07435356043678852,0.06175389109958188,1,0.06175389109958188,1.1508978710295434,False,False,False,False
2025-05-13,0.047359473610621095,0.010152284263959461,1,0.010152284263959461,1.1625821133750212,False,False,False,False
2025-05-14,0.06995398546012037,-0.0028178274550321432,1,-0.0028178274550321432,1.1593061575772237,False,False,False,False
2025-05-15,0.09070274084616951,-0.004144492064239739,1,-0.004144492064239739,1.1545014224071206,False,False,False,False
2025-05-16,0.09594792952123735,-0.0008985575786237774,1,-0.0008985575786237774,1.1534640364044848,False,False,False,False
2025-05-19,0.08930238728991384,-0.011739089273880478,1,-0.011739089273880478,1.139923419106922,False,False,False,False
2025-05-20,0.06924966738500155,-0.00919628316888585,1,-0.00919628316888585,1.1294403605539702,False,False,False,False
2025-05-21,0.04085071559663685,-0.023059073769699363,1,-0.023059073769699363,1.1033965119614804,False,False,False,False
2025-05-22,0.034710952190237,-0.0036122519669453696,1,-0.0036122519669453696,1.0994107657408267,False,False,False,False
2025-05-23,0.04068798539559892,-0.030244338498212172,1,-0.030244338498212172,1.0661598143931825,False,False,False,False
2025-05-27,0.05627492354836407,0.025298304911148654,1,0.025298304911148654,1.093131850461715,False,False,False,False
2025-05-28,0.07696237493112697,0.0010488986564106664,1,0.0010488986564106664,1.0942784349909438,False,False,False,False
2025-05-29,0.09951520629919364,-0.0023450753417822517,1,-0.0023450753417822517,1.0917122696160024,False,False,False,False
2025-05-30,0.10757387528034358,0.004501125281320358,1,0.004501125281320358,1.0966262033126986,False,False,False,False
2025-06-02,0.1080131122417227,0.004232013940751777,1,0.004232013940751777,1.1012671406929115,False,False,False,False
